7,10,32,43,47,54
6,19,22,34,43,45
3,5,11,36,44,46
7,14,15,20,23,35
8,19,46,51,52,54
2,10,15,44,56,57
3,16,23,25,51,56
43,44,46,53,54,59
8,22,32,43,53,56
14,15,30,53,55,60
2,5,11,13,56,59
10,14,43,46,49,53
2,5,15,20,43,57
4,6,29,48,50,51
1,13,24,40,44,50
9,11,23,30,31,54
18,40,47,54,57,58
2,3,14,23,34,50
1,3,8,13,27,52
17,30,32,40,42,56
11,12,31,33,42,52
2,5,28,33,51,52
10,15,28,31,33,38
20,21,26,29,31,36
8,30,40,44,59,60
4,23,39,52,55,56
8,11,14,30,36,38
6,10,16,20,29,54
8,14,29,35,36,40
4,16,24,25,30,56
12,18,31,50,59,60
5,9,11,22,36,40
2,14,48,55,58,60
13,17,21,39,40,59
13,19,26,40,58,60
13,26,27,28,35,52
1,2,39,48,52,59
5,9,24,31,33,42
4,5,15,17,27,51
3,16,17,44,53,60
4,20,30,41,47,58
6,10,33,39,42,60
13,19,24,46,50,60
4,17,36,37,51,56
4,18,26,36,41,53
5,7,8,9,11,39
10,14,22,41,42,53
19,23,29,31,41,53
4,6,39,46,54,58
11,26,47,55,57,59
2,15,26,27,30,52
26,33,35,38,43,53
5,23,38,39,51,54
7,9,14,18,29,39
2,17,23,43,44,51
2,14,35,39,49,51
5,27,34,46,48,52
1,2,24,40,51,59
3,8,36,40,51,53
20,33,34,57,58,60
3,9,11,24,36,51
10,37,40,43,57,59
2,10,34,37,43,50
2,8,15,25,34,45
9,19,23,29,32,57
11,34,45,48,51,54
10,13,25,26,28,45
8,9,12,22,42,49
1,15,37,39,48,52
13,14,24,39,40,45
5,18,21,26,39,59
3,8,17,20,38,53
10,16,20,26,49,55
3,5,19,24,30,35
22,29,32,49,54,59
8,11,12,15,18,22
5,20,23,27,39,49
9,12,19,22,35,37
12,30,32,40,49,60
10,23,36,50,52,60
4,28,30,31,35,54
10,31,40,50,55,56
31,32,34,40,50,55
19,21,27,41,53,57
15,17,35,42,47,48
5,8,19,26,48,57
5,14,37,43,46,58
5,15,43,48,52,55
2,33,34,37,41,53
10,23,29,31,33,46
5,11,15,28,43,50
4,7,13,25,27,58
10,25,30,47,50,51
5,29,30,36,41,48
3,11,26,34,45,53
2,23,33,35,40,50
3,15,31,36,48,54
3,7,9,10,31,34
5,14,17,30,35,38
1,12,20,26,45,54
9,11,22,32,35,56
2,6,11,36,37,48
4,13,14,26,29,35
5,10,25,39,43,52
7,9,30,33,38,55
8,9,11,48,53,60
28,32,36,49,55,60
3,10,11,39,54,56
16,19,23,28,39,58
22,29,36,41,48,58
36,37,39,49,54,60
3,6,19,20,58,60
17,20,26,27,55,57
6,13,24,41,50,53
2,9,12,14,32,54
17,20,49,52,57,59
3,11,16,22,25,33
10,11,19,37,53,56
14,21,27,31,35,50
9,20,44,52,59,60
8,17,19,40,43,49
7,8,12,13,15,41
2,10,21,35,43,54
4,9,23,27,28,30
5,10,12,20,29,37
2,4,29,52,56,60
18,20,26,31,44,45
12,30,34,44,57,60
5,22,28,47,59,60
1,22,30,45,50,53
33,38,47,50,52,55
11,14,21,30,33,49
2,3,12,16,37,47
6,7,39,47,51,52
5,7,24,25,36,47
6,12,28,43,52,56
3,10,13,30,41,57
11,13,27,34,46,49
1,11,14,23,42,48
4,5,20,47,53,56
20,28,43,51,52,56
22,28,30,31,35,54
20,40,42,52,54,60
6,14,17,26,40,49
5,17,31,47,51,53
18,22,25,30,31,41
4,7,42,47,48,51
1,3,5,18,40,48
5,6,34,46,53,55
23,30,31,54,55,60
9,29,41,43,46,49
9,24,31,44,48,49
20,28,40,41,51,58
4,12,14,21,26,28
6,17,19,34,46,55
14,20,29,36,44,47
1,4,14,21,25,51
15,17,28,31,35,52
7,8,23,36,46,54
27,28,29,32,48,55
6,23,31,33,39,52
6,10,28,33,34,53
3,16,19,24,33,60
1,10,18,19,44,49
3,30,35,44,47,60
3,15,26,28,31,58
9,37,40,50,58,60
10,27,40,46,49,58
9,28,31,36,37,42
2,4,15,18,25,36
19,21,25,28,43,50
7,31,32,34,37,43
4,5,6,19,23,39
9,22,29,36,51,56
5,10,16,21,39,58
12,27,30,33,52,55
1,8,16,34,36,49
5,18,23,32,49,54
12,17,19,32,47,55
8,16,24,39,52,60
5,8,14,24,29,30
4,31,42,52,57,59
3,7,29,33,42,56
7,11,16,18,33,49
4,14,19,39,45,60
26,44,46,49,55,56
4,17,18,54,56,59
7,35,40,44,50,55
10,34,41,44,45,54
8,20,21,43,44,55
1,6,17,27,35,40
4,9,13,17,20,47
18,30,37,41,44,50
3,15,16,22,25,54
3,6,29,36,47,59
4,32,34,43,52,58
4,9,25,32,33,43
6,14,26,28,42,45
6,8,11,14,29,52
7,9,39,43,44,60
3,9,20,36,53,54
4,15,43,47,50,60
1,15,28,43,50,57
2,3,6,35,49,58
10,19,28,41,55,56
9,11,23,35,46,51
6,7,10,12,24,57
7,17,18,33,41,42
14,31,35,38,44,55
11,20,21,30,50,52
1,17,21,33,48,56
3,13,14,16,41,52
10,16,21,23,27,36
9,10,21,36,41,48
19,23,27,38,41,49
1,9,30,33,34,40
17,23,24,27,49,56
9,20,24,36,40,42
2,18,20,32,37,48
6,24,31,35,42,57
3,20,28,32,36,46
2,4,6,10,23,45
12,21,39,40,50,55
5,20,29,33,40,59
10,20,23,28,42,43
4,17,38,40,50,55
9,16,24,29,52,56
11,18,20,34,41,56
5,12,24,28,36,37
3,6,34,41,43,45
5,6,9,11,18,37
4,10,19,32,33,42
10,12,16,21,39,53
3,10,23,29,47,50
8,25,32,34,36,44
9,18,19,43,47,54
5,7,37,43,53,54
5,8,16,23,41,53
9,17,28,45,49,53
25,27,44,47,48,57
4,10,14,25,28,56
6,10,25,32,43,49
7,19,30,39,43,57
4,16,19,28,29,49
1,22,44,47,49,50
2,8,23,33,37,55
9,21,23,30,41,56
1,3,16,18,41,42
1,12,14,16,37,45
18,20,24,45,51,57
2,3,4,15,49,59
6,8,38,50,53,59
12,15,16,20,27,32
13,14,18,27,41,60
15,27,34,42,49,53
8,11,15,16,52,57
7,10,11,13,43,57
14,24,26,33,45,60
2,5,17,29,34,52
3,16,21,28,38,57
1,2,8,10,14,48
28,40,42,54,55,57
1,5,6,17,31,50
10,11,13,35,39,58
14,21,25,48,51,60
13,18,25,30,46,51
10,12,36,44,54,57
1,6,28,39,44,55
2,20,24,27,36,52
6,7,28,35,43,51
4,36,44,46,53,56
10,27,36,39,41,52
1,11,26,51,59,60
1,3,18,20,42,49
5,6,17,33,39,54
15,16,26,29,43,57
24,33,40,43,46,49
1,8,23,37,54,57
5,16,17,20,24,32
20,26,34,51,52,54
18,20,33,44,47,60
6,10,17,33,51,53
10,27,28,29,40,52
18,22,28,29,39,53
2,7,8,18,40,45
5,21,31,39,40,56
2,33,42,43,51,55
1,2,19,32,39,52
4,13,23,29,46,47
9,24,44,51,55,58
6,19,31,34,51,56
5,9,11,20,25,60
3,8,17,26,28,49
8,9,25,41,57,60
7,9,12,19,20,41
14,19,40,47,55,58
2,11,21,30,35,52
2,3,13,37,46,54
1,6,12,29,34,58
7,13,15,34,42,48
4,27,36,37,49,52
2,4,17,33,48,55
4,6,12,37,41,42
29,40,43,44,45,47
5,10,16,23,26,27
3,7,25,31,40,58
12,15,27,37,51,60
29,38,39,49,53,58
18,24,36,44,55,58
3,4,21,22,28,32
9,17,18,32,53,55
7,15,20,21,23,29
4,16,31,36,54,55
3,20,29,40,44,58
5,24,25,26,42,60
1,4,6,8,25,28
8,9,15,38,41,60
2,10,15,18,29,39
2,21,27,29,32,38
8,17,46,48,56,60
13,27,31,34,47,58
6,15,19,24,31,32
4,16,18,46,56,59
4,10,20,43,46,47
16,22,32,38,40,45
8,12,24,40,43,49
1,8,34,41,53,58
15,17,29,35,36,59
3,15,28,31,39,51
12,16,18,27,42,58
3,5,7,9,17,32
14,23,25,28,38,53
9,30,33,37,40,41
12,16,20,31,38,45
1,8,30,36,47,53
15,18,31,33,34,56
4,11,14,33,44,45
5,21,28,34,54,57
13,25,35,41,50,56
1,4,13,30,51,60
5,13,14,18,30,57
1,4,26,28,41,58
5,30,36,39,57,58
8,13,20,26,33,42
15,17,37,48,50,59
2,11,40,48,49,55
2,4,16,21,36,53
6,18,19,33,34,53
3,5,11,33,39,57
7,13,22,33,48,51
24,25,32,34,50,57
46,47,51,54,57,59
5,12,21,32,33,35
5,8,18,24,33,57
1,16,39,42,48,55
2,11,18,27,30,54
14,24,34,39,49,55
23,41,42,48,49,59
1,23,41,44,51,52
22,41,44,46,52,54
3,5,11,14,33,58
1,5,12,47,52,59
4,8,27,44,54,59
16,37,43,52,58,59
3,12,23,41,47,58
5,8,18,42,52,59
10,11,15,27,53,60
5,25,31,33,37,51
6,19,23,37,49,50
15,27,35,50,57,59
2,21,22,30,41,52
5,14,22,29,33,44
7,13,18,29,31,45
1,3,21,25,44,48
8,14,25,39,45,51
2,17,21,36,42,53
7,17,19,34,36,39
20,28,37,46,49,55
16,27,35,39,49,57
4,10,32,33,49,60
19,23,26,31,33,36
21,33,34,40,41,59
8,22,36,37,46,52
2,20,21,27,51,60
2,15,39,50,53,57
12,13,19,41,45,49
1,9,35,41,48,57
5,17,24,52,55,57
3,25,31,41,43,60
4,8,12,38,44,52
23,25,30,46,47,59
5,28,33,36,37,38
17,20,26,28,48,49
9,12,23,33,45,51
14,30,36,38,46,59
4,19,21,26,29,54
1,6,28,29,46,49
3,15,27,29,36,53
17,22,26,28,38,42
1,9,19,25,50,52
9,36,37,41,51,53
7,14,24,29,35,39
2,4,15,16,55,57
32,44,48,51,53,59
5,17,20,32,41,55
18,23,50,52,55,58
13,16,32,33,34,56
4,18,21,34,38,59
18,20,36,53,54,58
3,4,8,30,45,54
7,21,22,43,46,57
5,11,22,31,35,41
2,41,43,55,57,58
20,24,28,37,41,44
3,18,26,51,53,56
1,19,42,44,49,52
15,16,19,22,34,35
7,9,17,21,22,54
20,24,34,39,54,60
24,40,50,52,54,60
1,12,21,32,34,44
17,33,37,50,55,59
4,13,31,33,47,51
2,11,12,14,22,39
21,32,37,52,53,60
17,41,42,44,45,60
4,18,24,43,51,56
25,30,37,46,49,51
10,28,29,35,42,46
11,12,37,38,43,54
13,15,20,28,31,36
4,8,12,41,45,60
18,20,24,36,53,58
10,20,42,44,52,59
4,19,30,34,57,59
5,18,31,43,55,58
1,5,10,17,47,58
8,21,34,40,43,52
27,29,42,49,50,51
21,22,25,40,51,57
10,19,26,28,44,54
5,27,36,40,46,48
23,26,27,41,51,53
8,11,31,33,42,57
15,24,32,50,53,57
2,8,11,12,19,35
39,40,42,47,59,60
2,8,17,22,42,44
9,12,34,46,47,57
4,18,23,31,37,54
2,3,17,49,50,59
11,15,40,41,42,47
3,24,31,42,43,53
3,17,24,25,27,44
30,38,46,51,56,59
6,14,23,34,38,44
3,16,19,32,35,58
7,22,25,44,59,60
8,9,39,44,49,58
17,27,32,34,47,56
14,15,27,42,44,48
2,3,44,47,50,54
14,19,20,40,48,52
16,24,34,44,54,57
1,16,34,36,45,48
7,9,30,44,51,60
7,22,32,36,38,51
17,29,31,35,43,59
7,8,11,18,37,43
9,23,30,38,44,47
5,6,16,24,34,60
17,22,28,38,52,59
18,31,33,49,57,58
10,16,17,34,44,51
13,16,46,53,57,58
15,17,23,33,39,49
3,32,33,42,48,50
2,13,41,49,51,53
10,14,32,47,50,56
23,28,38,42,50,53
18,24,30,42,51,56
6,7,8,27,45,53
10,21,28,40,41,47
6,7,9,20,33,48
1,15,26,51,54,59
4,10,17,27,41,52
4,29,33,36,38,42
10,17,21,32,45,46
5,19,25,46,51,58
8,9,22,25,41,44
10,29,30,34,43,52
20,21,30,40,47,52
9,19,37,39,50,57
2,8,11,41,46,50
9,15,23,45,46,56
11,13,38,39,54,57
10,28,32,41,47,57
1,4,5,33,37,48
5,11,15,23,25,30
2,15,21,31,46,57
2,8,27,32,49,56
18,26,35,41,47,60
2,30,36,43,48,60
3,13,37,47,56,59
3,5,10,21,28,57
6,14,18,24,48,60
11,19,20,22,42,48
1,7,11,37,38,56
19,29,35,42,55,57
3,4,9,29,32,52
6,12,47,48,52,58
5,19,24,34,39,43
14,21,26,29,36,48
3,38,42,47,55,56
3,15,16,33,51,57
9,29,34,43,45,56
9,14,19,35,42,58
2,6,19,22,28,43
6,31,38,39,50,60
17,19,29,31,44,57
20,31,34,37,54,60
10,11,26,27,31,41
5,8,17,35,37,48
8,27,37,42,53,56
4,8,21,32,43,48
2,11,23,35,42,59
8,10,13,39,54,56
7,10,28,50,51,59
25,26,29,36,52,54
20,31,36,37,45,51
2,14,23,28,50,56
3,15,35,41,57,60
12,27,42,46,47,50
5,10,37,46,54,58
3,5,14,29,34,51
10,35,38,51,52,60
14,21,29,34,46,47
4,12,25,34,35,48
12,16,20,21,29,50
4,8,30,33,37,59
15,22,32,38,50,54
1,19,24,42,50,58
3,10,16,30,37,50
3,7,45,47,53,55
1,9,26,40,47,48
9,12,21,37,39,54
13,17,27,29,40,56
12,17,44,45,46,60
30,31,39,45,48,59
1,23,36,43,47,59
12,17,18,30,32,58
5,27,37,38,41,50
4,12,30,47,49,59
3,4,13,34,42,50
2,7,22,35,43,59
4,23,24,25,29,42
4,7,20,25,38,50
10,17,33,42,54,58
4,24,47,48,50,57
1,2,7,19,35,51
2,3,12,21,23,56
1,10,12,25,49,57
2,16,21,37,43,57
4,12,23,26,39,46
20,23,25,32,54,60
2,7,17,34,41,50
24,26,27,36,39,59
12,16,28,29,47,50
6,10,35,45,49,56
14,15,26,30,42,54
11,12,24,32,33,38
1,21,38,41,49,56
9,15,38,40,42,52
27,29,43,44,45,54
2,12,26,31,43,46
6,17,19,49,50,53
6,15,16,23,28,35
2,15,16,45,50,54
5,18,33,43,56,57
8,13,24,32,42,44
4,12,14,30,42,59
1,5,7,37,40,47
3,9,35,37,41,49
17,27,34,48,51,55
1,6,16,36,50,52
9,18,36,44,57,60
3,14,23,25,36,55
12,31,44,51,54,56
3,32,37,39,47,53
7,21,33,35,39,58
6,17,23,28,35,41
2,7,16,29,32,50
4,12,24,33,36,54
7,8,17,35,39,53
1,12,16,26,46,54
7,8,35,43,53,58
5,10,33,40,41,59
5,25,34,39,46,49
4,6,9,22,29,44
7,9,13,39,45,47
1,8,10,36,43,51
2,7,10,17,22,60
3,11,13,15,26,43
2,4,18,27,34,50
2,11,24,27,30,45
1,18,45,56,57,58
1,13,23,31,48,60
2,3,14,24,31,40
17,23,48,50,53,54
8,12,22,27,43,55
28,31,32,35,51,53
9,16,34,37,53,57
6,11,13,21,40,52
15,19,29,37,41,53
13,14,17,31,41,50
11,18,33,57,58,60
8,16,37,50,55,58
8,12,15,41,47,53
6,7,31,49,51,60
11,21,30,35,47,52
1,7,14,41,48,59
4,5,15,26,33,54
5,12,27,33,43,56
17,19,33,37,40,50
2,11,12,35,40,43
4,27,36,37,47,60
21,25,38,53,58,59
2,3,5,22,26,44
3,21,25,37,54,58
14,31,40,42,44,46
8,10,25,32,48,55
9,15,32,41,42,49
24,25,30,42,43,50
18,22,29,32,38,42
6,11,20,34,37,40
24,28,34,38,43,53
9,16,27,38,39,51
22,37,42,48,58,59
7,24,27,40,41,49
1,2,14,33,49,56
1,4,5,16,23,49
7,16,26,29,45,55
7,8,18,25,47,48
1,12,36,38,55,59
1,27,30,49,51,55
4,18,23,25,56,60
4,27,36,40,42,55
5,11,38,46,53,54
14,29,34,40,51,52
3,6,11,20,36,41
16,20,33,58,59,60
35,36,37,46,51,59
1,26,37,39,43,48
6,10,11,40,41,56
5,9,19,24,31,34
10,18,20,24,56,57
26,28,39,45,48,60
10,24,25,29,53,59
9,24,33,41,48,54
5,23,29,42,45,48
11,12,14,19,54,56
10,13,32,47,49,60
3,24,48,52,53,54
14,27,29,31,34,57
14,24,37,40,42,45
17,36,40,44,51,56
1,9,13,17,33,34
12,19,42,46,59,60
13,35,39,45,51,60
10,11,36,41,42,50
11,18,43,48,52,58
26,28,30,32,34,50
8,20,26,37,42,49
10,13,24,41,42,56
5,11,22,27,46,50
2,19,28,48,51,54
1,20,28,32,44,47
12,16,20,45,53,60
15,16,39,40,47,51
8,16,22,30,56,58
1,13,19,45,56,58
7,8,18,22,39,49
12,24,32,40,42,59
8,23,34,39,43,52
9,23,30,42,49,55
19,27,29,38,50,59
26,29,31,49,50,57
1,3,13,22,29,32
8,12,14,16,19,46
3,8,10,13,24,60
3,5,25,33,36,49
2,12,16,24,26,54
5,8,10,27,31,51
12,16,31,48,57,60
6,13,19,44,54,55
15,18,33,50,53,55
16,21,22,33,48,49
25,30,43,45,47,49
2,6,15,58,59,60
6,13,19,24,30,37
6,11,19,27,41,59
6,23,32,35,41,55
4,24,44,49,52,53
15,25,41,46,49,51
4,8,11,12,29,44
7,13,38,46,55,60
10,19,22,29,30,37
16,18,31,34,39,54
4,6,9,23,45,51
5,16,34,38,50,53
22,27,29,40,42,56
11,14,28,43,54,60
1,2,25,43,50,54
10,13,29,47,53,55
1,25,27,29,49,59
13,14,42,47,55,59
1,3,18,34,50,58
4,5,18,25,28,51
6,7,8,13,33,59
11,13,45,46,53,55
2,18,29,30,36,60
11,13,38,39,45,54
12,24,33,36,39,57
7,8,23,30,32,53
6,7,20,41,43,55
13,29,40,45,51,59
14,17,25,30,39,52
15,16,18,28,38,47
4,9,15,17,34,39
3,18,23,48,56,58
8,23,24,28,31,47
7,8,18,39,43,52
5,18,21,29,35,48
2,10,17,23,32,44
6,17,22,29,40,59
3,9,16,20,33,60
12,13,14,31,50,51
15,32,33,35,36,51
3,9,14,15,32,57
13,17,22,25,29,41
11,31,38,41,57,58
6,13,17,18,20,37
7,31,34,35,37,45
10,13,20,32,38,49
5,8,23,34,44,51
16,23,35,37,55,57
1,20,36,39,49,55
2,11,18,30,32,58
6,13,17,25,36,53
7,14,31,57,58,59
8,12,18,23,38,49
8,10,17,30,33,45
5,23,31,33,45,49
15,29,31,42,47,60
4,43,46,53,54,58
9,22,47,49,52,54
12,21,46,48,56,57
16,17,38,39,45,56
8,13,22,46,51,58
14,47,49,51,58,59
4,13,28,30,53,59
4,5,13,17,46,54
17,29,35,40,43,57
11,17,33,34,47,56
35,37,42,46,49,54
4,6,19,28,35,49
13,27,49,52,57,58
4,22,28,30,44,49
6,16,19,47,50,55
3,25,43,45,52,56
3,7,19,34,37,39
14,15,22,23,25,37
6,14,28,47,49,56
3,8,23,31,48,57
13,18,21,27,53,59
4,9,12,13,52,53
1,3,7,18,35,50
1,6,21,25,32,49
1,13,33,38,45,56
8,12,28,31,34,37
6,14,17,26,50,52
3,21,31,36,55,59
8,10,24,26,32,49
19,29,34,41,47,48
28,39,40,44,45,58
6,14,15,25,49,52
15,25,28,32,38,45
9,12,17,32,34,35
9,15,19,22,36,42
5,8,10,15,18,44
7,8,28,32,38,51
5,13,24,33,34,35
15,16,39,45,48,57
15,36,40,42,51,52
10,19,27,33,39,46
4,8,31,40,53,58
3,4,8,34,36,37
1,4,30,41,45,58
28,32,33,34,35,55
5,10,15,45,46,56
3,5,27,33,44,58
4,15,31,34,37,38
3,20,28,46,47,52
8,11,19,30,39,50
7,10,21,27,48,49
7,13,21,24,33,50
16,27,28,34,39,56
21,29,35,36,38,54
1,4,5,11,44,59
2,6,28,49,50,57
9,13,20,32,41,58
10,19,20,29,41,59
8,15,29,36,49,60
18,20,28,32,49,53
3,18,20,24,42,54
2,6,15,18,56,57
1,9,15,22,43,55
5,11,23,29,54,58
17,28,33,36,53,59
15,30,35,39,43,57
8,22,25,48,52,54
8,14,19,30,42,50
19,28,30,38,52,57
17,18,19,38,49,53
16,18,23,35,44,59
12,13,33,53,54,56
6,13,22,24,42,44
14,33,36,38,41,49
20,26,41,46,54,58
3,8,21,25,30,31
6,8,18,34,38,47
17,20,38,43,55,58
6,8,19,22,43,52
3,12,32,34,40,50
7,23,41,49,51,58
3,4,12,29,38,51
5,31,32,36,51,59
8,11,23,37,51,58
13,21,26,29,42,47
5,6,23,25,39,51
8,18,21,22,38,60
11,16,28,29,30,45
1,22,31,46,51,57
6,24,33,38,45,50
2,3,7,18,45,53
17,19,22,26,27,48
15,17,20,29,30,60
19,23,30,37,49,55
8,15,17,39,43,49
13,24,32,34,43,53
15,17,24,27,32,48
3,17,22,27,33,40
2,14,15,17,50,59
4,17,24,42,46,56
8,20,23,34,52,58
11,16,30,36,51,54
17,18,23,28,31,53
1,9,13,50,51,59
1,8,24,34,49,56
3,5,9,45,51,52
15,24,25,33,42,55
8,11,12,17,20,47
7,20,31,32,50,53
3,24,33,48,52,57
11,17,26,36,48,52
6,15,23,31,37,59
2,10,15,21,58,59
3,5,23,30,46,47
13,20,29,42,43,57
3,5,11,14,38,48
7,10,30,44,54,59
1,6,7,29,48,57
10,11,17,31,37,43
4,10,17,24,30,54
16,17,28,30,36,54
4,13,17,27,39,50
26,37,40,47,52,58
8,10,21,25,38,50
17,26,32,36,43,55
8,28,30,32,46,60
3,13,14,24,43,51
7,30,32,37,50,54
6,10,16,34,42,47
18,27,29,36,46,59
8,22,32,33,40,53
12,37,43,55,56,60
5,35,37,38,45,51
12,29,30,43,57,59
9,16,41,42,52,53
8,15,32,45,49,52
7,12,21,25,34,42
1,13,23,33,54,56
1,4,27,38,42,44
16,26,35,45,52,58
2,4,29,33,35,53
5,12,14,21,45,59
10,12,31,38,45,56
8,24,31,36,38,55
18,25,26,31,34,49
14,28,33,44,49,56
2,18,22,49,51,57
2,12,32,38,47,48
24,29,34,47,57,60
1,24,28,38,40,58
7,16,27,31,46,60
5,16,27,43,56,58
11,18,43,44,50,53
10,13,28,29,54,59
11,16,27,47,55,59
7,16,22,28,36,37
1,2,5,24,32,46
6,18,34,42,45,47
10,11,14,20,31,58
5,15,35,42,45,49
6,12,35,36,40,50
15,23,31,39,47,49
4,7,15,16,35,40
7,12,22,34,38,53
5,14,18,43,46,54
23,36,48,52,53,58
22,28,29,43,47,48
17,35,36,39,43,54
5,12,16,18,22,24
24,28,40,47,50,52
14,22,48,50,53,56
31,34,37,38,53,54
9,10,28,46,55,56
13,22,30,31,47,57
24,33,40,41,55,59
5,38,41,45,48,55
3,12,19,27,45,46
10,13,25,35,43,48
1,5,9,42,51,58
2,5,16,26,44,54
1,5,10,24,31,33
16,17,24,39,46,57
4,18,23,33,39,60
1,4,40,42,51,54
1,14,21,35,42,60
13,29,32,38,44,50
10,12,27,33,49,52
4,6,7,15,21,51
19,23,34,37,52,58
5,29,44,51,57,59
19,29,39,47,49,54
7,20,33,37,46,56
16,28,31,41,45,59
23,24,29,47,53,55
13,19,20,29,31,54
12,17,21,32,40,42
2,30,32,35,45,53
5,19,21,54,56,58
2,14,22,23,37,60
7,16,38,40,41,52
19,23,30,46,55,60
7,20,25,44,47,49
15,16,24,41,59,60
10,15,23,30,43,57
8,9,28,32,38,54
19,30,33,39,40,52
1,10,12,26,48,52
7,12,41,46,56,60
11,22,46,51,56,58
10,12,14,33,35,36
4,6,7,12,24,41
16,29,34,49,51,54
5,16,22,23,43,56
9,10,12,33,42,60
5,12,13,16,27,50
1,4,9,36,46,48
4,14,16,31,52,54
2,18,22,26,30,54
7,23,33,43,57,59
14,23,24,26,41,51
4,27,35,44,52,53
23,28,29,34,42,44
1,13,20,27,35,37
2,4,14,23,37,51
10,11,12,24,35,40
5,7,14,21,23,51
29,32,33,38,46,48
21,23,40,44,51,52
1,3,4,21,23,53
8,15,22,25,30,47
26,31,33,40,49,54
11,18,29,44,47,56
4,11,31,32,48,49
20,22,27,47,50,53
12,16,17,19,23,48
3,19,20,31,40,53
16,20,27,30,35,48
6,24,28,43,51,56
12,21,22,28,43,50
5,32,34,37,40,58
14,16,24,37,38,53
14,23,30,41,47,50
22,24,30,32,38,41
2,14,28,29,31,32
4,11,25,39,50,55
4,11,25,29,39,55
13,16,17,26,41,44
19,30,41,47,56,57
5,11,27,38,53,60
7,11,34,41,42,59
7,13,17,30,37,47
12,25,30,40,41,60
9,26,48,49,57,58
24,27,28,38,41,57
2,5,7,33,49,53
5,22,23,24,34,60
1,20,28,33,36,41
3,20,42,46,51,52
7,12,24,31,44,50
22,25,28,41,45,57
5,6,7,12,28,35
13,23,24,34,45,53
5,16,17,18,22,41
7,25,26,30,40,57
6,7,20,25,30,36
6,9,11,17,18,50
3,13,25,33,47,60
29,35,37,44,47,56
12,32,37,41,50,56
7,8,14,30,32,36
25,28,34,42,48,54
9,14,23,24,33,36
5,11,31,38,47,53
5,16,20,25,30,58
4,23,31,47,58,59
10,15,18,22,31,55
4,26,38,40,52,56
22,39,45,53,57,59
16,19,30,37,38,48
11,13,18,26,39,47
10,17,23,27,47,52
9,10,24,36,56,58
14,24,26,29,31,54
5,9,27,35,40,45
17,18,19,25,49,52
5,6,10,21,33,47
1,8,45,46,55,58
2,23,38,46,48,54
7,16,34,41,50,53
1,5,13,25,31,33
8,9,26,43,50,53
11,20,48,53,58,60
5,16,20,30,54,56
4,6,33,43,59,60
13,15,20,33,43,58
7,12,50,54,55,60
1,4,5,19,28,34
2,21,26,32,34,52
16,19,20,32,44,55
1,4,21,22,30,56
11,12,24,37,44,56
4,17,26,32,51,54
15,23,30,34,49,55
7,25,41,42,43,55
21,36,40,49,54,55
16,32,34,35,41,56
3,10,23,30,34,46
2,16,32,37,43,57
8,27,44,51,53,60
19,24,33,47,50,60
11,16,20,23,32,47
4,7,21,22,28,56
11,31,35,40,56,57
25,28,38,41,57,59
6,21,33,44,46,47
9,13,15,37,41,42
7,31,36,45,56,57
10,25,50,52,57,60
2,22,29,31,41,55
15,25,41,42,45,54
3,7,24,32,36,45
19,22,29,37,41,59
16,27,36,42,44,59
8,40,41,44,53,56
11,13,21,33,39,45
13,16,40,43,45,59
11,26,27,37,42,48
1,2,38,49,50,59
2,4,16,21,37,58
7,16,18,20,21,44
2,6,22,24,28,58
5,19,30,48,52,55
13,27,43,50,54,58
13,14,36,53,55,60
23,26,28,36,42,49
12,17,40,42,47,54
3,27,32,45,49,51
14,18,30,35,42,59
7,28,37,46,53,58
6,12,30,31,35,50
3,9,23,30,32,35
6,15,29,45,57,59
10,20,33,40,45,50
20,32,37,38,48,58
13,21,26,32,41,52
15,23,24,25,47,57
3,7,19,24,53,55
18,20,26,34,51,56
26,32,40,43,46,54
29,31,39,41,51,58
11,19,29,44,47,55
12,24,44,45,49,53
5,20,22,30,35,55
12,15,19,34,44,51
10,16,37,50,52,57
1,8,18,23,35,40
5,12,15,19,29,52
7,9,14,17,24,32
3,9,17,32,37,44
25,28,32,33,42,43
4,11,12,19,43,49
1,26,28,41,54,60
1,3,5,23,41,58
5,10,21,32,40,42
4,15,31,38,41,53
17,27,34,42,43,46
6,36,41,44,48,58
14,23,24,25,26,51
17,22,43,46,55,59
9,16,21,34,41,60
2,7,11,16,40,44
3,5,10,28,46,60
1,27,33,35,51,55
6,23,29,39,51,60
5,6,23,26,27,53
5,15,19,26,27,33
22,35,38,39,41,59
1,3,4,28,45,53
1,10,13,20,42,50
11,22,23,36,52,59
17,28,29,42,49,50
10,14,26,35,36,49
4,27,40,43,46,54
7,41,46,51,55,58
1,13,21,37,51,52
2,9,31,35,45,50
1,11,28,33,38,48
12,13,22,57,59,60
10,19,23,35,39,56
4,10,14,19,28,44
8,27,36,41,53,56
21,23,33,38,48,51
6,25,30,37,39,41
2,13,42,52,54,58
9,11,16,35,50,58
4,14,17,43,51,58
4,13,17,21,41,44
17,23,42,49,52,55
12,30,32,35,43,44
8,10,24,33,45,48
2,30,31,42,45,47
5,12,15,29,51,58
3,16,20,43,52,56
12,44,50,52,54,55
7,11,20,28,45,48
32,35,41,55,58,59
6,16,23,24,28,38
25,32,34,42,51,60
15,16,31,41,43,51
8,32,36,44,45,55
6,18,20,40,50,53
8,15,19,20,54,59
